lookback,sl_mult,tp_mult,atr_thresh,pnl,sharpe,max_drawdown,win_rate
90,0.5,0.5,1.0,-1807.0623450000005,-184.4821062308772,-1805.1702360000018,1.2276785714285714
90,0.5,0.5,2.0,-669.3488425000002,-210.03324945170937,-667.337457499998,1.8181818181818181
90,0.5,0.5,3.0,-222.47763700000002,-231.5351343245279,-220.46878899999865,4.504504504504505
90,0.5,0.5,5.0,-55.669549,-218.38792232739416,-53.64155599999867,0.0
90,0.5,1.0,1.0,-1681.1980555,-168.947624338613,-1681.5398260000002,3.274853801169591
90,0.5,1.0,2.0,-611.0897545,-162.38777887100676,-611.5222594999977,5.678233438485805
90,0.5,1.0,3.0,-189.79855099999992,-124.10522774166635,-190.2335929999972,8.571428571428571
90,0.5,1.0,5.0,-42.205479500000045,-76.14652052353934,-40.17748650000067,9.090909090909092
90,0.5,1.5,1.0,-1653.2877085000002,-168.12750499031134,-1655.7593725000006,3.9663461538461537
90,0.5,1.5,2.0,-615.6790775000003,-160.1729070659087,-618.2414759999992,4.823151125401929
90,0.5,1.5,3.0,-194.07791950000004,-121.89274118980254,-197.2328845000011,7.920792079207921
90,0.5,1.5,5.0,-46.345686500000035,-82.41946559325577,-41.55755549999958,9.090909090909092
90,0.5,2.0,1.0,-1646.6847415000002,-165.19768882840685,-1644.5826220000017,4.176904176904177
90,0.5,2.0,2.0,-631.6143335000003,-155.78580799193028,-629.6029484999999,4.248366013071895
90,0.5,2.0,3.0,-216.85455500000003,-123.73182893744517,-215.43573650000326,6.122448979591836
90,0.5,2.0,5.0,-71.59694900000007,-118.18674203330964,-66.8088179999977,4.545454545454546
90,1.0,0.5,1.0,-1442.4657254999993,-131.61129211371713,-1440.573616499998,6.338028169014084
90,1.0,0.5,2.0,-551.8204354999998,-105.40063162388232,-549.8090504999964,11.284046692607005
90,1.0,0.5,3.0,-205.31302950000017,-94.01892681673503,-203.3041814999997,16.853932584269664
90,1.0,0.5,5.0,-31.749959500000095,-57.432407358711444,-36.60222100000101,30.0
90,1.0,1.0,1.0,-1244.3767859999994,-112.54757629115043,-1246.0026240000007,13.80952380952381
90,1.0,1.0,2.0,-461.4082739999997,-83.53565679334234,-463.12484649999897,23.809523809523807
90,1.0,1.0,3.0,-143.91336349999986,-58.35511758103416,-147.6879459999982,29.87012987012987
90,1.0,1.0,5.0,-35.88821949999995,-53.58536618992118,-39.94877600000109,26.31578947368421
90,1.0,1.5,1.0,-1110.9986219999992,-103.90402353458741,-1113.4702859999998,18.213058419243985
